L,R,F,M,C
22,427,2,1568,0.75752551
40,145,3,3032,0.39173812700000005
17,45,4,4314,0.275201669
14,246,2,3597,0.33
12,90,2,2915,0.40690566
100,321,3,1889,0.6278454210000001
67,373,3,1652,0.717675545
42,37,2,2528,0.468924051
85,132,3,3220,0.368136646
31,183,2,2270,0.522061674
39,136,2,2611,0.45362313299999996
104,29,2,1732,0.683712471
17,368,2,1691,0.7
81,369,2,2261,0.523463069
16,415,2,1820,0.65
12,3,2,1714,0.69
18,187,2,2464,0.479955357
12,252,2,4223,0.28
15,210,2,4200,0.281485714
39,539,2,2627,0.449790636
91,389,2,2065,0.572154964
54,82,2,2377,0.497050905
81,189,2,1298,0.91
12,211,2,1298,0.91
68,170,2,1298,0.91
59,203,2,1298,0.91
25,111,2,1298,0.91
31,113,2,1298,0.91
19,300,3,2128,0.555
37,534,2,1270,0.92992126
27,698,2,1312,0.9
12,381,2,2951,0.4
39,308,2,3934,0.3
38,504,2,1180,1.0
57,24,2,1380,0.855
12,134,2,1380,0.855
89,166,2,1456,0.81
95,602,2,2254,0.523136646
62,507,3,4716,0.25
38,600,2,1436,0.820961003
100,50,2,1332,0.885
40,533,3,3325,0.354511278
42,127,2,1746,0.675
16,488,2,1746,0.675
12,388,2,1746,0.675
21,332,3,1644,0.716666667
74,510,2,2009,0.586460926
72,309,2,4188,0.281303725
44,503,2,1628,0.7235872240000001
14,138,2,2243,0.5250824789999999
63,217,2,2030,0.58
82,682,2,2616,0.45
57,592,2,2243,0.524431565
16,101,3,3237,0.363333333
12,360,4,1873,0.6278964229999999
92,646,3,1327,0.885908063
46,536,2,3183,0.369227144
28,220,3,3567,0.32946173300000003
73,73,2,2839,0.413786545
98,37,2,1298,0.905
45,140,2,2857,0.41111305600000003
77,115,2,2329,0.5042292829999999
16,463,2,1862,0.630665951
51,56,3,1800,0.652266667
28,220,4,3237,0.362647513
27,198,2,1911,0.614275249
94,118,2,2523,0.465208086
46,207,2,1380,0.85
14,418,2,1380,0.85
14,448,2,4692,0.25
15,173,2,2864,0.409385475
107,641,2,1621,0.7232572490000001
88,662,2,1724,0.680046404
70,114,2,1332,0.88
38,426,2,2930,0.4
81,146,2,2930,0.4
76,52,2,2020,0.58
65,23,2,2020,0.58
36,124,2,1392,0.841149425
74,257,3,3222,0.363333333
14,262,2,2150,0.544465116
34,25,2,1858,0.63
26,413,3,2925,0.4
52,3,3,3969,0.29476442399999997
98,23,3,1737,0.673333333
40,85,2,2138,0.546987839
51,201,2,1467,0.797150648
12,272,2,1809,0.646274185
67,7,2,1373,0.8515003640000001
55,399,2,1227,0.952730236
57,638,2,2750,0.425
103,665,2,2750,0.425
26,377,2,1870,0.625
33,229,2,1220,0.957967213
60,345,2,2750,0.424872727
33,216,4,3436,0.34
23,720,2,1298,0.9
61,448,2,1298,0.9
63,724,2,1298,0.9
15,398,2,1298,0.9
25,81,2,1298,0.9
22,691,2,1298,0.9
81,621,2,1298,0.9
70,162,2,1298,0.9
37,62,2,1298,0.9
25,684,2,1298,0.9
93,5,2,1298,0.9
31,62,2,1298,0.9
17,191,3,1968,0.593333333
66,18,2,1692,0.69
68,23,2,2338,0.499264328
26,421,2,1506,0.775
40,92,2,1942,0.6009474770000001
14,163,2,2135,0.5465339579999999
48,193,2,2622,0.445
14,140,2,2622,0.445
23,618,2,1866,0.625
19,389,2,1866,0.625
17,508,2,1866,0.625
34,48,2,2712,0.43
96,160,2,1380,0.845
18,13,2,1370,0.851131387
72,82,2,2511,0.46425726799999995
28,553,2,1332,0.875
35,142,2,2497,0.466411694
33,325,2,1294,0.9
25,452,2,1294,0.9
93,474,2,1294,0.9
17,177,2,2616,0.445
23,524,3,1164,1.0
40,87,2,1508,0.7717970820000001
41,143,3,4215,0.276097272
38,502,3,4297,0.270828485
14,310,3,1983,0.5867624810000001
46,201,2,2122,0.548317625
12,274,2,4154,0.28
31,268,2,2497,0.46570684799999995
14,400,2,2020,0.575
39,393,2,2020,0.575
95,255,2,1688,0.6880094790000001
12,140,2,1789,0.6489938510000001
108,146,2,1651,0.702822532
21,651,2,1160,1.0
19,587,2,1160,1.0
51,725,2,1160,1.0
20,635,2,1160,1.0
28,600,2,1160,1.0
22,638,2,1160,1.0
40,659,2,1160,1.0
20,625,2,1160,1.0
64,218,2,3052,0.38
23,723,2,2899,0.4
19,595,2,2899,0.4
19,594,2,2899,0.4
13,398,2,2899,0.4
54,269,2,1861,0.622944653
16,99,2,1695,0.683380531
38,328,2,2332,0.496698113
70,491,2,1943,0.596037056
29,339,2,1158,1.0
101,514,2,1158,1.0
12,372,2,1158,1.0
30,605,2,1158,1.0
17,487,2,1158,1.0
19,585,2,1158,1.0
17,522,2,1158,1.0
12,372,2,1158,1.0
26,531,2,1158,1.0
24,597,2,1158,1.0
82,601,2,1158,1.0
61,609,2,1158,1.0
33,338,2,1158,1.0
21,606,2,1158,1.0
44,717,2,1158,1.0
23,702,2,1158,1.0
34,668,2,1158,1.0
23,599,2,1158,1.0
37,513,2,3308,0.35
75,561,2,2054,0.56365628
31,420,2,2572,0.45
30,517,2,2572,0.45
65,227,2,2071,0.558860454
18,409,2,1286,0.9
60,78,3,1705,0.678815249
55,339,2,2893,0.4
39,189,3,1995,0.58
42,616,3,1653,0.7
21,655,2,2892,0.4
13,397,2,2892,0.4
81,140,3,5827,0.19851553100000002
29,199,3,2570,0.45
23,711,2,1623,0.712569316
37,53,2,1417,0.815800988
76,93,3,3289,0.35122833700000006
26,390,2,2549,0.453020792
18,300,2,3499,0.33
31,503,3,1611,0.716666667
21,473,2,1704,0.677230047
18,172,2,2780,0.415
14,222,2,1989,0.58
23,708,2,1442,0.8
36,576,2,1572,0.733778626
35,164,2,2398,0.480992494
39,16,3,4288,0.26896688399999996
16,450,2,1774,0.65
14,348,2,1774,0.65
18,561,2,1774,0.65
31,661,2,2007,0.574414549
22,104,2,1228,0.938705212
32,14,2,3390,0.34
40,2,2,3390,0.34
42,170,2,3390,0.34
25,47,4,2316,0.4975
104,580,4,1631,0.7064071120000001
88,433,3,1655,0.696072508
33,669,2,1152,1.0
39,394,2,1152,1.0
38,404,3,2209,0.521367134
43,279,2,3248,0.354482759
39,277,2,2407,0.478234317
76,297,2,2616,0.44
40,123,2,3385,0.34
13,314,2,1700,0.6768235290000001
33,401,2,1977,0.581866464
16,290,2,1852,0.6209503239999999
27,306,2,3488,0.329701835
14,238,3,2920,0.39359589
36,588,2,1203,0.9553615959999999
30,36,2,2675,0.429540187
47,78,2,1298,0.885
29,28,2,1298,0.885
20,227,2,1298,0.885
24,218,2,1298,0.885
19,185,2,1298,0.885
17,353,2,1899,0.604739336
22,485,2,1914,0.6
51,617,3,2871,0.4
27,219,3,3381,0.33959775200000003
56,51,2,1312,0.875
15,247,2,2229,0.514917003
85,700,2,2085,0.550407674
15,47,3,1812,0.6333333329999999
57,468,2,3557,0.322589261
66,36,2,2515,0.456031809
71,104,2,3167,0.36210925200000005
30,255,3,1671,0.6862298029999999
29,687,2,3279,0.349588289
53,531,2,1910,0.6
66,98,2,3820,0.3
31,311,2,1672,0.6854066990000001
25,692,2,2085,0.549592326
29,374,3,4578,0.25
52,669,2,1419,0.8064834390000001
17,12,2,1473,0.776863544
91,94,2,1486,0.77
96,600,2,2911,0.392957746
76,371,2,2875,0.397565217
23,698,2,4570,0.25
88,441,2,3072,0.371875
15,99,2,1543,0.740239793
81,225,2,2752,0.415
62,99,2,2752,0.415
98,125,2,2102,0.543139867
14,424,2,2682,0.425615213
41,503,2,1522,0.75
14,436,2,1522,0.75
18,107,2,2750,0.415054545
14,36,3,4125,0.276666667
15,86,4,4188,0.2725
83,304,2,1584,0.72
65,192,2,1295,0.8806486490000001
38,43,2,2469,0.46177399799999996
23,720,2,2682,0.425
101,241,2,1761,0.647001704
91,548,2,1260,0.904126984
37,189,2,1827,0.623448276
93,504,2,1139,1.0
80,51,2,2557,0.44540086
93,419,2,1511,0.7524818
46,622,2,1624,0.7
73,455,2,2430,0.46767489700000003
66,682,2,1828,0.6216356670000001
16,128,2,3342,0.34
21,605,2,1755,0.647435897
49,470,2,2392,0.475
28,201,2,1610,0.705652174
23,724,3,1212,0.9372937290000001
12,144,3,1475,0.77
31,68,2,1298,0.875
102,419,2,1298,0.875
25,335,3,3618,0.31384743
25,728,2,1622,0.7
20,619,2,1622,0.7
16,164,2,1234,0.92
26,454,3,3585,0.316666667
48,524,3,3585,0.316666667
63,125,2,3338,0.34
42,607,2,1746,0.65
38,661,2,1746,0.65
70,120,3,1792,0.63328683
73,9,3,1987,0.570770005
14,404,2,1134,1.0
95,328,2,1134,1.0
81,558,2,1134,1.0
73,709,2,1134,1.0
35,168,2,1253,0.90499601
46,174,3,2283,0.496666667
24,285,2,1862,0.608888292
27,46,2,2135,0.53098829
63,126,4,2234,0.507452999
92,569,2,1744,0.65
35,124,2,2151,0.5267828920000001
64,52,2,3723,0.30433521399999997
46,455,2,4532,0.25
47,400,2,2158,0.525
12,170,2,2263,0.500600972
47,78,2,2263,0.500600972
19,595,2,1618,0.7
30,183,2,2075,0.54573494
16,206,2,4044,0.28
29,651,2,1332,0.85
77,386,2,1332,0.85
47,631,2,1332,0.85
38,92,2,2882,0.39282789700000004
25,4,4,3546,0.319187817
29,36,2,1380,0.82
44,48,2,1901,0.594944766
17,513,2,1527,0.740635232
12,264,2,2655,0.425875706
22,286,3,2332,0.484716981
68,26,2,2055,0.550043796
55,396,2,1282,0.881435257
62,411,2,1808,0.625
18,385,3,3567,0.316666667
22,655,2,1506,0.75
45,268,2,2305,0.49
27,523,2,2946,0.383350305
78,29,3,1529,0.738574232
20,2,2,1460,0.773479452
21,128,2,1298,0.87
12,60,2,1298,0.87
37,714,2,4516,0.25
62,71,2,1980,0.57
22,317,2,2682,0.42069351200000005
16,441,2,1610,0.700745342
25,152,2,1820,0.6198076920000001
75,386,2,2102,0.536584206
34,196,2,1508,0.747931034
31,337,2,1773,0.635984208
12,380,2,2819,0.4
13,336,2,1985,0.567758186
13,422,2,2254,0.5
37,155,3,3019,0.373289169
76,110,4,3820,0.295
14,364,2,2228,0.505745063
12,249,2,1982,0.568309788
24,454,2,1282,0.878549142
23,207,3,2283,0.493333333
52,544,3,3175,0.354629921
31,328,2,3126,0.360044786
23,117,3,1913,0.588332462
38,443,2,2813,0.4
29,183,2,1757,0.640341491
71,552,2,1628,0.691031941
13,363,2,4500,0.25
13,408,2,1800,0.625
85,19,2,2616,0.43
14,215,2,3308,0.34
24,554,2,2111,0.532591189
18,156,2,2254,0.498757764
83,364,2,2254,0.498757764
79,707,2,2147,0.523428039
12,94,2,3877,0.289852979
23,714,2,2809,0.4
14,77,2,3404,0.33
15,226,2,2880,0.39
22,31,2,2994,0.375
23,30,2,1276,0.879741379
21,29,2,2234,0.502448523
46,695,2,1870,0.6
93,253,4,1472,0.7619904890000001
32,51,2,3934,0.285
64,292,2,1456,0.77
18,150,3,3966,0.282574382
98,111,2,1494,0.75
32,627,2,1494,0.75
55,647,3,2443,0.458616455
14,285,2,3393,0.33
20,211,3,2524,0.443553883
68,7,2,1319,0.848468537
13,14,2,1244,0.8995659159999999
36,576,2,2552,0.43844043899999996
81,159,2,2572,0.435
18,191,2,1522,0.735
34,35,2,2129,0.525382809
61,222,2,1228,0.910570033
12,51,2,2767,0.403979039
18,284,2,1228,0.909429967
20,257,2,2376,0.47
20,78,2,1718,0.65
12,245,2,1718,0.65
26,177,2,2085,0.535366906
20,136,3,1756,0.635569476
21,643,2,1312,0.85
76,696,2,1312,0.85
23,336,2,1312,0.85
26,11,2,2187,0.509913123
62,365,2,2099,0.531110052
21,153,2,2085,0.534633094
80,51,2,3052,0.365
65,189,2,1762,0.631963678
18,266,2,3774,0.295
42,286,3,3402,0.327189888
35,84,3,4018,0.276978596
64,476,2,2780,0.4
28,457,2,2780,0.4
21,561,2,2780,0.4
32,615,2,2780,0.4
20,598,2,2780,0.4
30,367,2,2780,0.4
12,171,2,2664,0.417364865
74,337,2,2616,0.425
35,197,2,2158,0.515
21,376,2,1370,0.8105109490000001
80,215,2,1757,0.631701764
89,712,2,1387,0.8
14,295,2,1582,0.7009860940000001
38,480,2,1774,0.625
76,230,2,1774,0.625
91,152,2,1746,0.635
48,647,2,1183,0.937109045
18,6,6,3772,0.293743372
88,546,2,1528,0.725
37,334,3,1295,0.855289575
12,174,3,2494,0.44359262200000005
31,114,3,2680,0.412761194
43,556,3,3644,0.303430296
66,151,2,2708,0.408242245
19,110,2,1228,0.9
27,179,2,2469,0.447557716
60,493,2,2185,0.505675057
21,13,2,2103,0.525392297
90,167,3,3564,0.31
16,505,2,1578,0.7
28,112,2,1411,0.782473423
24,559,2,1641,0.672760512
73,440,2,1380,0.8
27,694,2,2760,0.4
51,173,2,2782,0.396714594
72,573,2,1659,0.665159735
25,202,3,1508,0.731750663
38,240,2,2364,0.46675126899999997
12,273,2,1298,0.85
19,576,2,1298,0.85
14,27,2,1298,0.85
39,677,3,1947,0.566666667
37,598,2,1298,0.85
20,613,2,1298,0.85
12,273,2,1298,0.85
15,391,2,1298,0.85
12,258,2,1298,0.85
18,103,2,1589,0.69408433
89,140,2,1646,0.669987849
26,179,2,1598,0.69
78,175,2,3320,0.33210241
14,10,3,3936,0.28
31,272,2,1607,0.6857934040000001
50,660,2,1102,1.0
31,519,3,2140,0.5148598129999999
23,195,2,1619,0.6802655959999999
13,219,3,1688,0.652257109
20,635,2,1159,0.949956859
14,41,2,1380,0.797695652
49,168,3,3237,0.34
23,538,2,1518,0.725
106,186,2,1334,0.825
25,704,2,1158,0.95
20,584,2,1158,0.95
20,611,2,1158,0.95
34,540,2,2750,0.4
79,442,2,2748,0.4
107,425,2,2748,0.4
57,589,2,2748,0.4
77,575,2,2748,0.4
13,402,2,2748,0.4
31,466,2,2748,0.4
20,551,2,2729,0.40278490299999997
35,449,2,1894,0.580359029
77,496,3,4122,0.26666666699999997
49,74,2,2262,0.485888594
18,569,2,2747,0.4
20,616,2,2747,0.4
35,541,2,2234,0.49171889
14,216,2,2427,0.452591677
44,706,2,2469,0.444714459
20,500,2,1446,0.7593015209999999
76,584,2,2406,0.456317539
73,323,2,2987,0.367509207
54,387,3,2232,0.491733871
83,335,2,3208,0.342066708
15,100,2,1298,0.845
52,560,2,1828,0.6
40,5,3,2450,0.44755102
110,659,4,2192,0.5
102,112,2,2615,0.418929254
72,21,2,1912,0.572594142
13,207,4,1652,0.6625
26,56,3,1140,0.96
62,502,2,2085,0.524796163
43,347,2,1647,0.663934426
32,694,2,2574,0.424825175
17,507,2,2085,0.524388489
14,360,2,1987,0.55
45,7,2,1760,0.620931818
40,293,2,2229,0.49
20,174,2,1903,0.573851813
30,432,3,2730,0.4
96,611,2,1820,0.6
77,371,2,1311,0.83279939
15,465,2,1985,0.55
16,475,2,1985,0.55
13,422,2,1985,0.55
82,22,2,1866,0.585
38,282,2,1866,0.585
57,410,2,1746,0.625
68,419,2,1746,0.625
66,142,2,1746,0.625
23,664,2,1746,0.625
12,168,2,1630,0.669447853
48,124,2,1700,0.641764706
106,315,3,3184,0.342493719
12,200,2,2632,0.41422872299999997
63,83,2,2498,0.436413131
42,485,2,1574,0.6925031770000001
112,590,2,1744,0.625
40,117,3,3409,0.319671458
52,379,2,2299,0.47390169600000004
43,723,2,2165,0.503071594
50,662,2,2453,0.443986955
90,171,2,1441,0.7557113120000001
52,652,2,1270,0.857322835
12,161,2,1134,0.96
26,138,3,1295,0.8404787640000001
33,213,2,2622,0.415
12,44,2,2061,0.52790393
72,470,3,1992,0.546184739
23,68,2,1757,0.619203187
19,103,3,1755,0.61977208
14,424,2,1208,0.9
57,616,2,1208,0.9
68,200,2,1139,0.954416155
87,198,2,1139,0.954416155
36,586,2,2173,0.5
21,472,2,2204,0.492763158
29,266,2,2068,0.525
73,224,2,1741,0.6234750139999999
84,103,2,1571,0.69050923
73,198,2,1870,0.58
75,19,3,2294,0.47279424600000003
96,340,2,2892,0.375
16,379,2,2892,0.375
27,671,2,2710,0.4
31,372,2,2710,0.4
13,405,2,2710,0.4
24,612,2,2710,0.4
21,639,2,2710,0.4
86,378,2,2710,0.4
24,612,2,2710,0.4
56,172,3,2222,0.487605761
40,116,2,1577,0.68686747
23,715,2,2707,0.4
61,292,2,1323,0.8184126979999999
14,350,4,2624,0.4125
30,129,2,2033,0.532233153
92,210,2,1143,0.946596675
93,69,2,2254,0.48
108,351,2,1442,0.75
53,578,3,1295,0.8341312740000001
23,159,2,1861,0.580386889
30,142,2,1600,0.675
63,46,3,1581,0.683105629
29,142,4,2204,0.49
17,541,2,2314,0.46663785700000004
38,510,2,2263,0.47715422
36,684,2,1844,0.585412148
26,587,2,2486,0.434151247
20,24,3,2695,0.400467532
74,67,4,2648,0.4075
83,492,2,2158,0.5
30,664,2,2369,0.455466442
47,405,2,2158,0.5
74,229,2,2158,0.5
38,60,3,1740,0.62
28,227,3,1807,0.596972883
17,543,2,1961,0.55
83,253,2,1903,0.566589595
88,356,3,1437,0.75
28,325,2,2254,0.47810559
15,44,6,3402,0.316666667
63,586,2,2693,0.4
13,50,2,1529,0.70442119
14,61,2,2058,0.523323615
62,27,2,1158,0.93
110,18,2,1158,0.93
64,388,2,2138,0.503601497
38,185,2,2041,0.5273052429999999
31,33,3,2102,0.511869648
89,205,3,1968,0.546666667
30,114,3,2471,0.43536624799999996
14,103,2,1355,0.793874539
85,230,2,1494,0.72
65,688,2,2390,0.45
44,206,2,2950,0.364488136
20,627,2,2688,0.4
22,691,2,2688,0.4
19,593,2,2688,0.4
30,110,2,1208,0.89
78,417,2,1438,0.747566064
95,256,2,1346,0.7981575040000001
65,63,2,2310,0.465
13,108,2,1294,0.83
96,48,2,1841,0.583297121
28,308,2,2463,0.435870889
46,176,2,1602,0.67
53,697,2,1160,0.925
42,712,2,2081,0.515593465
13,380,2,1866,0.575
17,541,2,1262,0.85
104,253,2,1779,0.60296796
87,34,2,2616,0.41
21,635,2,3682,0.291146116
94,120,2,1714,0.625
14,4,2,2031,0.527336288
38,401,2,1190,0.9
31,534,3,1947,0.55
86,108,3,1947,0.55
12,375,2,1298,0.825
22,45,2,2580,0.415
50,26,2,2020,0.53
71,6,2,2780,0.385
19,604,2,1529,0.7
19,105,2,1139,0.9394205440000001
42,23,3,2491,0.429510237
85,302,2,1910,0.56
19,327,2,2254,0.47437888200000006
15,48,2,1208,0.885
74,86,4,2416,0.4425
12,78,2,1355,0.78896679
68,33,2,1659,0.6443037970000001
34,691,2,3451,0.30972182
15,468,2,4273,0.25
48,577,2,2294,0.46558413299999996
21,114,5,2806,0.38049180299999996
38,650,2,2253,0.473701731
41,587,2,3359,0.317624293
42,239,2,2177,0.49
32,16,2,2578,0.413731575
33,692,2,2030,0.525
24,325,3,1998,0.533333333
30,459,2,1522,0.7
22,698,2,1522,0.7
39,532,2,1522,0.7
26,640,2,1522,0.7
27,45,2,1670,0.637964072
12,376,2,1522,0.7
32,218,2,1158,0.92
26,213,2,1158,0.92
75,244,2,1158,0.92
25,234,2,1158,0.92
67,190,2,1158,0.92
24,201,2,1158,0.92
32,31,2,1158,0.92
34,216,2,1158,0.92
101,201,2,1158,0.92
32,174,3,2858,0.37270119
46,139,2,1228,0.867149837
14,197,2,3548,0.3
23,723,2,1774,0.6
68,19,2,1298,0.82
40,347,3,1140,0.933333333
55,578,3,1140,0.933333333
42,360,2,2240,0.475
25,21,3,1644,0.6466666670000001
18,249,3,2031,0.523333333
95,197,2,1637,0.648411729
27,228,2,1104,0.961086957
80,260,2,2442,0.434189189
78,715,2,4241,0.25
26,315,2,1514,0.7
45,90,2,2368,0.44754223
37,67,2,1158,0.915
12,17,2,1158,0.915
50,49,2,1158,0.915
90,630,2,2534,0.41781768
83,23,2,1993,0.531068741
28,17,2,1744,0.606875
14,449,2,2043,0.5180372
22,262,2,2206,0.47970081600000003
63,459,7,1288,0.8214285709999999
26,43,2,2580,0.41
40,693,2,1627,0.6494775660000001
12,261,2,1870,0.565
49,592,2,4222,0.25
21,639,2,4222,0.25
29,537,2,4222,0.25
26,514,2,4222,0.25
103,468,2,4222,0.25
36,518,2,1939,0.544352759
73,622,2,4222,0.25
54,678,2,4222,0.25
100,627,2,4222,0.25
108,447,3,1860,0.567419355
49,178,2,2262,0.46626878899999996
39,60,2,1158,0.91
89,245,2,1912,0.551087866
12,130,2,1864,0.564951717
20,150,2,1634,0.6441126070000001
83,245,2,2254,0.46677018600000003
19,468,2,2262,0.465075155
36,289,2,1406,0.748157895
75,7,2,1700,0.618564706
28,259,2,1298,0.81
61,254,2,1298,0.81
16,146,2,2627,0.4
46,400,2,2627,0.4
37,23,2,1728,0.607743056
58,99,2,1369,0.76706355
17,530,2,1616,0.649814356
53,403,2,1050,1.0
28,582,2,2624,0.4
23,341,2,1312,0.8
16,424,2,1410,0.744113475
96,7,2,1862,0.563469388
16,3,2,1722,0.60902439
35,208,2,1630,0.642742331
72,428,2,1746,0.6
40,78,2,1746,0.6
18,469,3,2619,0.4
40,711,2,1104,0.948641304
13,68,2,1228,0.8528501629999999
17,403,2,3043,0.344150509
18,365,2,3474,0.301338515
22,35,2,2347,0.446016191
64,8,4,2865,0.365270506
102,509,2,2616,0.4
32,471,2,2616,0.4
24,616,2,2616,0.4
105,582,2,2616,0.4
76,653,2,2616,0.4
19,565,2,2616,0.4
20,582,2,2616,0.4
44,482,2,2616,0.4
25,671,2,2616,0.4
39,553,3,2616,0.4
37,464,2,2616,0.4
27,505,2,2616,0.4
61,636,2,2616,0.4
49,387,2,2616,0.4
24,499,2,2616,0.4
65,667,2,2616,0.4
21,654,2,2616,0.4
19,551,2,2616,0.4
12,396,2,2616,0.4
24,729,2,2616,0.4
33,354,2,2457,0.425824176
18,204,2,1622,0.645
25,564,2,1586,0.659457755
20,608,2,1494,0.7
68,91,2,1494,0.7
30,609,2,1494,0.7
56,198,2,2752,0.38
18,169,2,2752,0.38
49,32,2,2370,0.441063291
73,233,2,2750,0.38
39,234,2,2750,0.38
91,35,2,1866,0.56
76,209,2,1875,0.557248
12,1,2,2120,0.49254717
30,658,2,1160,0.9
25,586,2,1160,0.9
23,717,2,1160,0.9
32,715,2,1160,0.9
38,660,2,1160,0.9
27,680,2,1160,0.9
53,721,2,1160,0.9
48,710,2,1160,0.9
19,604,2,1160,0.9
101,154,2,2254,0.462981366
20,618,2,1714,0.608809802
89,566,2,2616,0.39885321100000004
16,275,2,1134,0.92
52,132,2,1134,0.92
20,214,2,1134,0.92
13,114,3,1871,0.5575360770000001
75,122,2,2463,0.423447016
63,222,2,1228,0.8492752440000001
27,160,2,1228,0.8492752440000001
39,576,2,2780,0.375
26,472,2,2085,0.5
49,681,2,2085,0.5
67,333,2,2780,0.375
17,454,2,2780,0.375
31,570,2,2085,0.5
96,681,2,2780,0.375
55,534,2,2085,0.5
55,429,2,1565,0.666070288
19,594,2,1158,0.9
50,522,2,1158,0.9
19,597,2,1158,0.9
53,44,2,1190,0.875
98,36,2,1190,0.875
16,498,3,3493,0.29805324899999996
18,466,2,3393,0.306837607
13,189,2,3718,0.28
27,312,2,2427,0.428924598
75,213,3,2431,0.428177705
24,398,2,1486,0.7
72,160,2,1386,0.75
46,142,2,1795,0.579030641
14,389,3,1759,0.5908470720000001
39,23,3,1947,0.533333333
19,583,2,1298,0.8
28,620,2,1298,0.8
13,226,3,2926,0.35464114799999996
83,19,2,2571,0.403492804
25,60,2,1159,0.895004314
55,181,2,3142,0.33
15,197,2,1947,0.532542373
13,59,2,1158,0.895
24,714,2,2590,0.4
13,399,2,2590,0.4
48,28,3,3051,0.339151098
83,221,2,1326,0.780271493
16,493,2,4137,0.25
47,197,2,2187,0.47283036100000003
17,522,2,1880,0.55
88,436,3,3241,0.319006479
12,388,2,1334,0.775
17,513,2,2582,0.4
57,555,3,1347,0.7666666670000001
75,462,3,1239,0.833333333
15,393,2,2580,0.4
82,28,3,1947,0.53
25,228,2,1298,0.795
18,486,2,3167,0.325781497
82,523,3,2292,0.45
18,491,2,2660,0.38768797
30,554,2,2750,0.375
69,694,2,1318,0.7820940820000001
15,443,4,3436,0.3
15,53,3,1644,0.6266666670000001
63,476,3,2293,0.449280419
80,152,2,1746,0.59
70,16,2,1989,0.517918552
20,451,2,4119,0.25
62,521,2,2572,0.4
41,114,2,2572,0.4
47,102,2,2780,0.37
19,173,2,1560,0.659333333
31,727,2,1714,0.6
50,74,2,1509,0.6808151090000001
22,699,2,1522,0.675
17,508,2,1732,0.593013857
30,125,3,2566,0.40017537
28,467,2,1208,0.85
13,168,3,2011,0.510442566
42,424,2,1529,0.6712884240000001
26,415,2,1866,0.55
38,257,2,3108,0.33
16,505,2,1282,0.8
15,457,2,1258,0.8151033390000001
41,381,2,1508,0.6798408490000001
18,497,2,2158,0.475
104,658,2,4100,0.25
20,341,2,4100,0.25
15,381,2,1071,0.957049486
90,693,2,4100,0.25
16,484,2,4100,0.25
28,664,2,4100,0.25
86,57,2,1102,0.93
84,66,2,1158,0.885
59,51,2,1186,0.8637774029999999
16,43,2,2568,0.39880841100000003
55,148,2,1589,0.644493392
33,26,2,1150,0.889
15,316,3,4089,0.25
81,40,3,1140,0.8966666670000001
75,139,2,1700,0.601282353
27,173,2,2595,0.39382659
15,52,2,1421,0.719148487
24,108,3,2865,0.35666666700000005
21,98,2,1885,0.542026525
60,602,2,2004,0.509780439
99,454,3,1362,0.75
12,293,2,1534,0.665840939
37,165,4,2834,0.360296401
64,141,2,1659,0.615232068
71,725,2,1134,0.9
65,347,2,1134,0.9
50,690,2,1134,0.9
19,314,2,1074,0.95
91,240,2,1744,0.585
101,86,2,1436,0.710320334
23,113,2,2025,0.503451852
46,80,2,2254,0.452142857
61,673,2,1736,0.587039171
26,103,2,1298,0.785
16,353,2,4074,0.25
26,286,3,2887,0.352774506
76,556,2,1211,0.8404624279999999
40,11,2,2698,0.37696071200000003
15,102,2,2748,0.37
71,489,2,1883,0.539962825
98,677,2,1053,0.9655270659999999
12,373,2,3385,0.300162482
40,599,2,2390,0.425
30,436,2,2390,0.425
25,591,2,2390,0.425
96,247,2,1104,0.92
25,589,2,1160,0.875
27,694,2,1160,0.875
35,426,2,1160,0.875
13,96,3,2324,0.436660929
18,554,2,2536,0.4
15,89,2,2382,0.425768262
99,324,2,1622,0.625
28,328,2,1622,0.625
78,81,2,1104,0.917309783
21,449,2,1920,0.527265625
74,266,2,1332,0.76
53,218,2,1332,0.76
42,39,2,2861,0.35371548399999997
14,35,2,1314,0.770098935
68,89,2,2088,0.484573755
33,46,3,3562,0.28396968
16,443,2,1540,0.656688312
94,96,2,2187,0.462373114
59,4,2,1911,0.528932496
39,26,2,1604,0.63
64,345,2,2377,0.42507362200000004
72,1,2,1742,0.58
17,537,2,2020,0.5
23,716,2,1442,0.7
32,377,2,1139,0.8860403859999999
21,66,2,1223,0.824905969
31,292,2,2151,0.468981869
21,173,3,3349,0.301200358
30,68,3,1644,0.6133333329999999
86,166,3,1644,0.6133333329999999
35,132,3,1948,0.5175154000000001
95,469,2,2406,0.41895261799999994
70,207,3,3739,0.269521262
68,146,3,1737,0.58
34,339,2,1114,0.9035906640000001
61,123,2,1502,0.67
69,143,2,1610,0.625
45,279,2,1298,0.775
49,482,3,1947,0.5166666670000001
14,424,2,1298,0.775
33,37,2,1526,0.65887287
19,570,2,1179,0.8526717559999999
15,388,2,1938,0.518653251
12,309,2,4020,0.25
88,7,2,1512,0.664662698
46,17,2,2061,0.487554585
25,122,2,2030,0.495
53,251,2,2752,0.365
65,336,2,1833,0.547899618
50,436,2,2065,0.48624697299999997
47,118,2,1791,0.560603015
17,368,2,1746,0.575
38,174,2,1215,0.8257119340000001
111,169,2,2498,0.401561249
30,542,2,2229,0.45
17,542,2,2229,0.45
37,207,2,2229,0.45
